Ano	Gleba	broca	grupo_infestacao	amb_prod	variedade	vinhaca	solo	tch	fazenda	data_plantio	data_avaliacao	chuva	tmed	ur	etp	rad
2015	1056	4.02	MUITOALTO	B	RB855156	0	LR.2	73.65	BARRINHA	09/06/2014	16/04/2015	1089.6	23.54278846	68.99182692	1194.87	5687.4
2015	1358	3.68	MUITOALTO	B	CTC7	105.5427252	LVA.2	99.79	BARRINHA	18/08/2014	05/08/2015	1212.6	23.3384136	71.17424929	1291.01	6190.52
2015	1391	3.58	MUITOALTO	A	RB855453	148.0536332	LR.1	102.15	BARRINHA	28/07/2014	08/05/2015	1103.6	24.16985965	69.34621053	1153.32	5418.43
2015	1106	3.56	MUITOALTO	A	SP80-3280	5.971165853	LR.1	104.23	BARRINHA	30/10/2014	03/09/2015	1136.5	23.10305825	73.17802589	1081.01	5287.41
2015	1265	3.38	MUITOALTO	B	SP80-3280	205.4768778	LR.2	101.55	BARRINHA	30/03/2014	20/08/2015	1298.4	22.59493124	70.48715128	1705.14	8404.8
2015	1339	3.01	MUITOALTO	A	SP80-1816	111.3559074	LR.1	90.64	BARRINHA	06/05/2014	02/11/2015	1472.6	22.72259158	69.97141026	1872.31	9104.72
2015	1188	2.94	MUITOALTO	B	IAC91-2195	0	LR.2	72.93	BARRINHA	29/10/2014	13/08/2015	1132.5	23.22285467	73.93027682	1014.95	4962.17
2015	1144	2.85	MUITOALTO	A	SP80-1816	72.85768791	LR.1	85.54	BARRINHA	15/04/2014	26/08/2015	1272.9	22.47763527	70.3402004	1668.15	8230.19
2015	1296	2.55	ALTO	A	CTC14	29.09889941	LR.1	88.47	BARRINHA	28/09/2014	08/10/2015	1267	23.3056516	71.38114362	1361.88	6543.45
2015	1373	2.52	ALTO	B	RB855453	150.356121	LR.2	89.98	BARRINHA	07/06/2014	11/06/2015	1210.6	23.19247297	70.22062162	1338.79	6469.48
2015	1340	2.38	ALTO	B	CTC4	0	LVA.2	117.54	BARRINHA	24/02/2014	11/08/2015	1462	22.78792135	70.90544944	1807.8	8881.82
2015	1192	2.35	ALTO	B	SP91-1285	101.8790315	LR.2	75.93	BARRINHA	02/11/2014	16/11/2015	1406.4	23.40665789	72.774	1359.58	6530.46
2015	1252	2.28	ALTO	A	SP91-1049	108.9802131	LR.1	107.55	BARRINHA	30/03/2014	20/08/2015	1298.4	22.59493124	70.48715128	1705.14	8404.8
2015	1297	2.27	ALTO	A	SP80-3280	0	LR.1	88.39	BARRINHA	17/11/2014	08/10/2015	1112.3	23.06618098	72.92601227	1123.79	5486.38
2015	1351	2.19	ALTO	B	SP80-3280	98.24601205	LR.2	95.54	BARRINHA	19/10/2014	14/11/2015	1439.3	23.45316327	72.36591837	1418.1	6784.08
2015	1057	2.16	ALTO	B	RB855156	70	LR.2	83.91	BARRINHA	09/06/2014	16/04/2015	1089.6	23.54278846	68.99182692	1194.87	5687.4
2015	1142	2.16	ALTO	B	SP91-1049	94.24695652	LR.2	90.73	BARRINHA	15/04/2014	26/08/2015	1272.9	22.47763527	70.3402004	1668.15	8230.19
2015	1234	2.14	ALTO	A	CTC7	0	LR.1	114.61	BARRINHA	08/11/2014	18/10/2015	1119.4	23.17737681	72.49695652	1213.01	5882.88
2015	1044	2.13	ALTO	B	CTC7	0	LR.2	84.7	BARRINHA	26/09/2014	22/06/2015	1138.6	24.03642593	72.8982963	1039.11	4940.76
2015	1251	2.04	ALTO	A	RB855453	64.86168591	LR.1	89.53	BARRINHA	22/08/2014	14/06/2015	1179.9	24.0286532	70.96006734	1160.87	5485.3
2015	1376	2	ALTO	A	SP80-1842	216.5967065	TRE.1	78.26	BARRINHA	08/04/2014	25/08/2015	1288.4	22.52766337	70.37273267	1688.26	8324.95
2015	1067	1.96	ALTO	A	CTC7	100	LVA.1	104.97	BARRINHA	15/09/2014	30/06/2015	1165.6	23.85652249	72.45923875	1100.35	5235.22
2015	1181	1.91	ALTO	A	SP80-1816	81.33162313	LR.1	78.15	BARRINHA	29/10/2014	10/10/2015	1234	23.1959366	72.5292219	1224.29	5941.38
2015	1154	1.87	ALTO	B	SP80-1842	199.9803295	LR.2	95.85	BARRINHA	01/04/2014	20/08/2015	1291.3	22.58761341	70.43779093	1699.77	8379.34
2015	1235	1.86	ALTO	A	CTC6	87.63769107	LR.1	96.26	BARRINHA	08/11/2014	18/10/2015	1119.4	23.17737681	72.49695652	1213.01	5882.88
2015	1371	1.85	ALTO	B	SP91-1049	66.21863354	LR.2	83.4	BARRINHA	10/04/2014	18/08/2015	1288	22.5347379	70.49840726	1657.46	8174.98
2015	1103	1.82	ALTO	B	CTC4	0	LVE.2	115.52	BARRINHA	18/07/2014	02/07/2015	1207	23.3217	70.49414286	1294.62	6209
2015	1126	1.8	ALTO	A	CTC14	148.4153136	LR.1	110.47	BARRINHA	22/07/2014	16/10/2015	1337.1	23.08103982	69.75384956	1625.68	7807.44
2015	1043	1.7	ALTO	B	CTC20	0	LR.2	90.93	BARRINHA	03/09/2014	22/06/2015	1166.1	23.97776451	71.77959044	1134.5	5373.01
2015	1082	1.63	ALTO	B	SP91-1049	91.10600324	LR.2	64.65	BARRINHA	02/07/2014	18/04/2015	1089.6	23.82742268	68.86171821	1151.11	5427.83
2015	2045	1.58	ALTO	B	CTC14	118.2150622	LR.2	124.27	BARRINHA	01/05/2014	27/11/2015	1652	22.82205729	70.34362847	1985.86	9631.62
2015	1224	1.57	ALTO	A	CTC6	0	LR.1	101.83	BARRINHA	08/11/2014	18/10/2015	1119.4	23.17737681	72.49695652	1213.01	5882.88
2015	1253	1.55	ALTO	B	SP91-1049	192.4883385	LR.2	107.54	BARRINHA	30/03/2014	20/08/2015	1298.4	22.59493124	70.48715128	1705.14	8404.8
2015	1143	1.48	Medio	B	CTC9	0	LR.2	95.87	BARRINHA	07/11/2014	26/08/2015	1052	23.0494198	73.55935154	1015.73	4981.12
2015	1158	1.44	Medio	A	SP86-42	199.1392561	LR.1	101.81	BARRINHA	14/04/2014	20/08/2015	1272.9	22.5017915	70.40959514	1651.71	8148.9
2015	1226	1.42	Medio	A	CTC6	201.1479737	LR.1	95.51	BARRINHA	30/03/2014	18/10/2015	1400.8	22.70191021	70.07559859	1926.62	9423.04
2015	1073	1.24	Medio	B	CTC7	100.7327944	LR.2	97.46	BARRINHA	15/09/2014	02/07/2015	1169.1	23.82378007	72.52608247	1103.45	5250.07
2015	1413	1.24	Medio	B	SP80-1816	77.37553306	LR.2	76.33	BARRINHA	15/05/2014	13/10/2015	1354.5	22.62222437	69.99522244	1758.32	8587.6
2015	1302	1.23	Medio	A	SP80-1816	0	LR.1	76.01	BARRINHA	30/10/2014	10/10/2015	1234	23.19495665	72.59369942	1218.36	5912.55
2015	1153	1.2	Medio	B	SP91-1049	37.1689008	LR.2	85.7	BARRINHA	07/11/2014	26/08/2015	1052	23.0494198	73.55935154	1015.73	4981.12
2015	1180	1.19	Medio	A	SP80-3280	152.3297263	LR.1	78.18	BARRINHA	14/05/2014	10/10/2015	1353.6	22.61471845	69.96133981	1750.88	8557.11
2015	1069	1.15	Medio	B	RB855156	149.869824	LR.2	69.24	BARRINHA	30/06/2014	18/04/2015	1089.6	23.76641638	68.89573379	1154.73	5451.79
2015	1230	1.15	Medio	A	SP91-1285	18.52007729	LR.1	101.89	BARRINHA	08/11/2014	18/10/2015	1119.4	23.17737681	72.49695652	1213.01	5882.88
2015	1046	1.13	Medio	B	VIV.EXP.	0	LR.2	68.43	BARRINHA	03/09/2014	22/06/2015	1166.1	23.97776451	71.77959044	1134.5	5373.01
2015	1071	1.09	Medio	B	SP80-1816	75.8681544	LR.2	78.8	BARRINHA	15/09/2014	07/10/2015	1298.3	23.29755155	71.25345361	1403.85	6729.06
2015	1128	1	Medio	B	CTC7	140.0970584	LVE.2	75.36	BARRINHA	10/08/2014	28/08/2015	1216.6	23.15317708	70.36880208	1389.36	6679.88
2015	1254	1	Medio	B	SP80-1816	199.6232812	LR.2	91.93	BARRINHA	30/03/2014	20/08/2015	1298.4	22.59493124	70.48715128	1705.14	8404.8
2015	1012	0.99	Medio	A	SP89-1115	0	LR.1	60.63	BARRINHA	28/04/2014	22/06/2015	1220.9	22.82743468	70.4819715	1460.42	7147.46
2015	1008	0.97	Medio	A	CTC7	101.6333496	LR.1	87.11	BARRINHA	13/11/2014	05/10/2015	1118.5	23.05333333	72.937737	1128.52	5506.13
2015	1098	0.96	Medio	A	SP80-1816	0	LR.1	71.03	BARRINHA	05/08/2014	03/09/2015	1216.6	23.11048101	70.00959494	1429.96	6885.28
2015	1397	0.89	Medio	A	SP91-1049	99.46279347	LR.1	68.61	BARRINHA	10/09/2014	19/08/2015	1196.8	23.36514535	71.49517442	1253.58	6018.07
2015	1194	0.88	Medio	B	CTC7	100	LR.2	74.75	BARRINHA	28/09/2014	23/09/2015	1251.7	23.24368421	71.49819945	1303.61	6279.46
2015	1072	0.8	Medio	B	CTC7	100.1509054	LR.2	98.29	BARRINHA	21/09/2014	02/10/2015	1277.2	23.27848806	71.4429443	1360.5	6534.4
2015	1042	0.71	Medio	B	VIV.EXP.	0	LVE.2	72.26	BARRINHA	07/11/2014	28/09/2015	1152.1	23.06792945	72.78343558	1134.04	5533.41
2015	1070	0.7	Medio	B	CTC13	101.5877361	LR.2	92.57	BARRINHA	15/09/2014	02/10/2015	1298.3	23.2912141	71.26490862	1383.77	6635.9
2015	1055	0.66	Medio	B	CTC7	0	LVE.2	77.08	BARRINHA	07/11/2014	28/09/2015	1152.1	23.06792945	72.78343558	1134.04	5533.41
2015	1068	0.64	Medio	B	SP80-1816	108.4093872	LR.2	78.84	BARRINHA	15/09/2014	20/04/2015	1043.1	24.92694954	71.34990826	930.32	4297.32
2015	1232	0.39	Baixo	A	SP81-3250	79.54545455	LR.1	89.57	BARRINHA	26/08/2014	14/06/2015	1179.9	24.04546075	71.28546075	1145.85	5409.73
2015	1095	0	Baixo	B	VIV.EXP.	68.8976378	LR.2	65.3	BARRINHA	15/09/2014	18/04/2015	1043.1	24.92252315	71.28310185	923.85	4265.24
2015	2244	6.67	MUITOALTO	A	SP80-3280	0	LR.1	83.06	CARABOLANTE	07/11/2014	30/10/2015	1233.9	23.27734637	72.43860335	1272.85	6140.72
2015	2048	6.09	MUITOALTO	B	RB855156	69.44940276	LR.2	108.36	CARABOLANTE	26/05/2014	14/04/2015	1085.6	23.32854938	69.1542284	1217.6	5828.22
2015	2099	5.87	MUITOALTO	B	SP91-1049	99.58741619	LR.2	68.11	CARABOLANTE	02/11/2014	10/07/2015	1116.5	23.50621514	75.32537849	899.21	4359.38
2015	2103	5.64	MUITOALTO	B	SP91-1049	152.8087649	LR.2	73.84	CARABOLANTE	23/05/2014	13/07/2015	1245.9	22.711247	70.97793765	1431.88	6987.03
2015	2081	5.3	MUITOALTO	A	CTC20	100.1054902	LR.1	128.51	CARABOLANTE	02/09/2014	22/07/2015	1212.3	23.54856481	72.09243827	1200.17	5715.53
2015	2102	4.86	MUITOALTO	B	SP91-1049	152.4184683	LR.2	68.9	CARABOLANTE	23/05/2014	13/07/2015	1245.9	22.711247	70.97793765	1431.88	6987.03
2015	2097	4.3	MUITOALTO	A	CTC7	100	LR.1	111.64	CARABOLANTE	08/09/2014	10/07/2015	1196.5	23.675	72.34183007	1146.79	5452.64
2015	2064	4.28	MUITOALTO	A	RB855156	0	LR.1	66.99	CARABOLANTE	03/11/2014	14/09/2015	1202.5	22.96988924	73.53424051	1087.55	5323.09
2015	2161	3.53	MUITOALTO	B	SP80-3280	70	LR.2	118.87	CARABOLANTE	21/10/2014	15/11/2015	1440.2	23.43726343	72.44094629	1412.83	6767.71
2015	2086	3.5	MUITOALTO	A	CTC20	100	LR.1	84.89	CARABOLANTE	08/09/2014	18/07/2015	1196.5	23.6211465	72.32808917	1165.85	5547.95
2015	2138	3.46	MUITOALTO	A	CTC20	88.49107143	LR.1	110.48	CARABOLANTE	08/09/2014	14/08/2015	1196.8	23.37841642	71.65348974	1244.02	5973.59
2015	2059	3.19	MUITOALTO	B	CTC14	0	LVU.2	104.73	CARABOLANTE	03/11/2014	14/09/2015	1202.5	22.96988924	73.53424051	1087.55	5323.09
2015	2480	2.63	MUITOALTO	C	SP80-1816	94.31296594	LR.2A	85.82	CARABOLANTE	20/07/2014	07/11/2015	1464.3	23.16329832	69.9525	1721.98	8236.14
2015	2481	2.58	ALTO	C	SP80-3280	136.0537008	LR.2A	128.76	CARABOLANTE	14/07/2014	07/11/2015	1464.3	23.11688797	69.92495851	1736.26	8319.27
2015	2155	2.17	ALTO	B	CTC20	70	LR.2	110.49	CARABOLANTE	08/09/2014	14/08/2015	1196.8	23.37841642	71.65348974	1244.02	5973.59
2015	2078	2.13	ALTO	B	CTC2	0	LR.2	87.51	CARABOLANTE	03/11/2014	14/09/2015	1202.5	22.96988924	73.53424051	1087.55	5323.09
2015	2046	2.1	ALTO	B	CTC14	0	LR.2	122.86	CARABOLANTE	03/11/2014	18/09/2015	1202.5	23.00304688	73.35103125	1106.26	5409.04
2015	2580	2.03	ALTO	B	SP80-3280	30.38873098	LR.2	85.37	CARABOLANTE	20/02/2014	15/11/2015	1737.1	22.98789432	70.48208202	2192.97	10637.45
2015	2104	2.01	ALTO	B	SP80-1842	0	LR.2	54.25	CARABOLANTE	02/11/2014	09/07/2015	1116.5	23.52714	75.29368	897.26	4346.8
2015	2360	1.8	ALTO	A	SP80-3280	78.0126511	LR.4	66.59	CARABOLANTE	30/08/2014	01/08/2015	1212.6	23.42198813	71.93694362	1236.7	5913.28
2015	2423	1.78	ALTO	B	SP89-1115	0	LR.2	33.01	CARABOLANTE	10/09/2014	14/08/2015	1196.8	23.38199115	71.74914454	1236.24	5936.31
2015	2231	1.76	ALTO	B	SP80-3280	0	LR.2	83.27	CARABOLANTE	07/11/2014	30/10/2015	1233.9	23.27734637	72.43860335	1272.85	6140.72
2015	2371	1.71	ALTO	B	RB855156	70.37234043	LR.2	82.95	CARABOLANTE	01/06/2014	30/04/2015	1091	23.46137725	69.30679641	1256.31	6013.16
2015	2106	1.68	ALTO	B	SP80-3280	0	LR.2	85.98	CARABOLANTE	03/11/2014	28/10/2015	1298.6	23.293875	72.50772222	1279	6167.61
2015	2229	1.6	ALTO	B	CTC14	100	LR.2	118.6	CARABOLANTE	10/10/2014	09/11/2015	1415.2	23.50893939	71.79146465	1443.45	6886.72
2015	2079	1.56	ALTO	A	CTC14	100.352125	LR.1	113.01	CARABOLANTE	01/09/2014	15/11/2015	1487.3	23.515	70.85324263	1630.92	7732.48
2015	2233	1.53	ALTO	B	VIV.EXP.	0	LR.2	77.97	CARABOLANTE	07/11/2014	30/10/2015	1233.9	23.27734637	72.43860335	1272.85	6140.72
2015	2361	1.48	Medio	A	RB855453	71.48679679	LR.4	85.97	CARABOLANTE	03/06/2014	30/04/2015	1089.6	23.48664157	69.24012048	1252.88	5993.99
2015	2068	1.44	Medio	B	CTC14	0	LR.2	124.41	CARABOLANTE	25/01/2014	18/09/2015	1574.3	22.91585548	70.15490033	2083.04	10164.22
2015	2419	1.38	Medio	B	RB925345	63.59414664	LR.2	116.93	CARABOLANTE	16/05/2014	19/11/2015	1560	22.84529837	70.22267631	1917.21	9283.71
2015	2571	1.36	Medio	B	RB855453	70	LR.2	85.07	CARABOLANTE	03/06/2014	29/04/2015	1089.6	23.49323263	69.23537764	1249.63	5976.86
2015	2232	1.29	Medio	B	VIV.EXP.	0	LR.2	78.22	CARABOLANTE	07/11/2014	30/10/2015	1233.9	23.27734637	72.43860335	1272.85	6140.72
2015	2417	1.28	Medio	B	CTC14	52.38761468	LR.2	163.71	CARABOLANTE	02/08/2014	19/11/2015	1520.5	23.38449474	70.04370526	1747.14	8315.09
2015	2137	1.26	Medio	B	SP80-1816	76.89663624	LR.2	87.14	CARABOLANTE	14/06/2014	26/10/2015	1398.6	22.88356	69.65388	1756.94	8492.28
2015	2447	1.26	Medio	A	CTC14	65.57255447	LR.1	119.92	CARABOLANTE	02/10/2014	28/11/2015	1573.9	23.56232861	71.71680851	1561.82	7428.96
2015	2060	1.21	Medio	B	CTC7	0	LVU.2	90.39	CARABOLANTE	03/11/2014	14/09/2015	1202.5	22.96988924	73.53424051	1087.55	5323.09
2015	2455	1.17	Medio	B	CTC14	0	LR.2	88.77	CARABOLANTE	21/10/2014	28/11/2015	1573.9	23.48642327	72.66564356	1463.86	7001.65
2015	2127	1.06	Medio	B	SP80-3280	0	LR.2	50.36	CARABOLANTE	02/11/2014	09/07/2015	1116.5	23.52714	75.29368	897.26	4346.8
2015	2583	1.01	Medio	B	CTC4	0	LVE.2	92.8	CARABOLANTE	29/08/2014	24/07/2015	1212.3	23.50774242	71.96209091	1219.88	5811.37
2015	2203	0.93	Medio	A	RB855156	94.9089221	LR.1	72.53	CARABOLANTE	09/08/2014	18/05/2015	1121.1	24.1914311	69.91660777	1142.44	5358.16
2015	2051	0.86	Medio	A	CTC20	69.33245643	LR.1	96.18	CARABOLANTE	23/05/2014	13/09/2015	1332.4	22.49382046	70.36705637	1614.21	7914.17
2015	2205	0.75	Medio	B	CTC7	10	LVE.2	84.69	CARABOLANTE	17/10/2014	07/08/2015	1165.5	23.34181356	73.79688136	1050.6	5093.09
2015	3001	0.56	Baixo	A	CTC2	71.53016919	LR.1	64.05	CARABOLANTE	01/09/2014	28/07/2015	1212.6	23.47299094	72.14643505	1217.32	5808.2
2015	2370	0.54	Baixo	A	RB855453	69.74059003	LR.1	74.61	CARABOLANTE	06/06/2014	30/04/2015	1089.6	23.54425532	69.24951368	1246.25	5948.71
2015	2586	0.5	Baixo	A	CTC2	71.64798206	LR.1	75.15	CARABOLANTE	29/08/2014	24/07/2015	1212.3	23.50774242	71.96209091	1219.88	5811.37
2015	2588	0.48	Baixo	A	RB855156	71.95179584	LR.1	83.15	CARABOLANTE	29/08/2014	24/07/2015	1212.3	23.50774242	71.96209091	1219.88	5811.37
2015	2193	0.44	Baixo	B	RB966928	100	LVE.2	109.13	CARABOLANTE	06/08/2014	05/06/2015	1179.9	23.91763158	70.41411184	1187.95	5609.54
2015	2202	0.44	Baixo	B	RB855156	0	LR.2	95.94	CARABOLANTE	24/03/2014	02/05/2015	1147	23.25622222	69.90560494	1465.55	7095.29
2015	2175	0.38	Baixo	B	CTC7	28.49535382	LR.2	72.48	CARABOLANTE	08/10/2014	06/08/2015	1165.5	23.44468647	73.04660066	1095.53	5288.74
2015	2449	0.38	Baixo	B	RB855453	0	LR.2	98.69	CARABOLANTE	16/08/2014	13/08/2015	1212.6	23.29400826	70.8322314	1324.22	6360.43
2015	2206	0.34	Baixo	B	CTC7	10.02376144	LR.2	82.58	CARABOLANTE	24/09/2014	07/08/2015	1175.7	23.4084434	72.70773585	1153.21	5548
2015	2584	0.33	Baixo	A	RB855156	0	LR.1	96.32	CARABOLANTE	29/08/2014	24/07/2015	1212.3	23.50774242	71.96209091	1219.88	5811.37
2015	2454	0.32	Baixo	A	SP83-5073	0	LR.1	96.93	CARABOLANTE	16/08/2014	13/08/2015	1212.6	23.29400826	70.8322314	1324.22	6360.43
2015	2217	0.26	Baixo	B	CTC7	99.77539777	LR.2	70.14	CARABOLANTE	10/10/2014	05/08/2015	1165.5	23.45436667	73.2625	1082.92	5226.56
2015	2209	0.14	Baixo	A	RB855453	10	LR.1	86.15	CARABOLANTE	15/08/2014	18/05/2015	1121.1	24.2716065	70.13198556	1125.04	5270.43
2015	2028	0.13	Baixo	B	CTC7	70	LR.2	84.39	CARABOLANTE	03/05/2014	23/04/2015	1098.4	23.23396067	69.52132022	1303	6276.7
2015	2210	0.13	Baixo	B	RB855453	100	LR.2	86.74	CARABOLANTE	15/08/2014	18/05/2015	1121.1	24.2716065	70.13198556	1125.04	5270.43
2015	2359	0.12	Baixo	B	SP83-5073	0	LR.2	84.03	CARABOLANTE	24/09/2014	10/08/2015	1175.7	23.39937695	72.55663551	1163.54	5599.85
2015	2007	0.02	Baixo	B	RB855453	121.3116543	LVE.2	121.18	CARABOLANTE	29/04/2014	20/04/2015	1098.4	23.18656863	69.40509804	1306.03	6296.8
2015	2006	0	Baixo	B	CTC7	119.8749421	LVE.2	71.55	CARABOLANTE	03/05/2014	17/04/2015	1098.4	23.19978571	69.38005714	1283.83	6182.17
2015	2208	0	Baixo	B	RB855453	10	LVE.2	90.24	CARABOLANTE	15/08/2014	07/08/2015	1212.6	23.30360335	71.03924581	1306.6	6269.86
2015	7049	3.1	MUITOALTO	B	RB855156	0	LR.2	61.64	FORTALEZA	09/10/2014	29/06/2015	1148.7	23.79801136	73.10640152	999.14	4804.02
2015	7148	2.68	MUITOALTO	C	RB867515	0	LR.2A	73.24	FORTALEZA	27/04/2014	29/10/2015	1528.6	22.48054446	69.93050817	1860.42	9126.57
2015	7097	2.41	ALTO	D	CTC2	0	LVA.8	68.46	FORTALEZA	24/10/2014	28/09/2015	1309	22.99735294	72.469	1187.62	5800.55
2015	7107	2.33	ALTO	D	RB855156	23.0581447	LVA.8	101.75	FORTALEZA	25/04/2014	16/08/2015	1294.5	22.30323591	70.43722338	1582.73	7855.81
2015	7136	1.86	ALTO	B	CTC14	0	LR.2	105.76	FORTALEZA	27/10/2014	14/11/2015	1532.7	23.23178385	72.3190625	1373.27	6626.03
2015	7147	1.8	ALTO	B	CTC4	0	LR.2	97.06	FORTALEZA	05/06/2014	20/08/2015	1277.6	22.52205882	70.12264706	1497.8	7359.98
2015	7262	1.74	ALTO	E	RB855156	0	LVA.11	60.25	FORTALEZA	09/06/2014	12/05/2015	1206.7	23.25594675	69.66692308	1255.05	6048.54
2015	7183	1.72	ALTO	B	CTC2	0	LR.2	108.24	FORTALEZA	18/10/2014	28/10/2015	1416.7	23.20389628	71.96287234	1346.19	6491.06
2015	7274	1.49	Medio	D	RB966928	0	LVA.8	78.06	FORTALEZA	01/07/2014	04/05/2015	1160.7	23.55392857	69.31331169	1189.49	5678.67
2015	7285	1.36	Medio	E	CTC17	0	AQ.2	74.8	FORTALEZA	16/07/2014	01/06/2015	1222	23.46060748	70.15934579	1217.64	5820.85
2015	7112	1.35	Medio	B	RB966928	0	LVE.2	80.97	FORTALEZA	27/05/2014	29/04/2015	1118	23.16193787	69.58612426	1248.29	6034.63
2015	7132	1.26	Medio	D	RB966928	0	LVA.5	71.23	FORTALEZA	30/05/2014	23/04/2015	1118	23.24369301	69.47367781	1224.68	5904.17
2015	7111	1.22	Medio	B	SP87-365	0	LR.2	50.42	FORTALEZA	23/10/2014	21/08/2015	1172	23.0369802	73.19287129	1060.16	5194.69
2015	7074	1.03	Medio	B	CTC17	0	LVE.2	61.23	FORTALEZA	11/08/2014	12/08/2015	1232.9	23.0859673	70.74275204	1319.47	6368.73
2015	7123	1.02	Medio	D	RB966928	0	LVA.5	67.46	FORTALEZA	11/05/2014	23/04/2015	1132.6	23.05261494	69.7558908	1265.77	6135.07
2015	7180	1	Medio	D	RB935744	0	LVE.8	82.84	FORTALEZA	15/07/2014	27/10/2015	1476.3	22.89885106	69.69874468	1675.05	8079.28
2015	7286	0.87	Medio	E	CTC2	0	AQ.3	41.15	FORTALEZA	11/07/2014	01/06/2015	1222	23.38484663	70.16153374	1229.4	5889.99
2015	7006	0.85	Medio	B	RB855156	0	LR.2	61.37	FORTALEZA	11/08/2014	03/07/2015	1209.7	23.44134557	70.9258104	1222.06	5851.63
2015	7301	0.8	Medio	D	CTC17	0	LVA.5	67.54	FORTALEZA	08/07/2014	01/06/2015	1243.7	23.35031915	70.22237082	1234.6	5914.14
2015	7114	0.79	Medio	B	RB966928	0	LR.2	84.55	FORTALEZA	01/06/2014	29/04/2015	1118	23.26148649	69.48603604	1238.05	5968.49
2015	7050	0.75	Medio	B	CTC7	0	LR.2	76.78	FORTALEZA	28/10/2014	21/10/2015	1284	23.12486072	72.06649025	1272.04	6169.66
2015	7133	0.74	Medio	D	RB855156	0	LVE.9	46.86	FORTALEZA	30/05/2014	24/04/2015	1118	23.24560606	69.50424242	1227.15	5916.24
2015	7185	0.74	Medio	B	SP80-3280	0	LR.2	86.07	FORTALEZA	29/10/2014	19/11/2015	1560	23.25914729	72.44863049	1385.18	6679.79
2015	7168	0.7	Medio	D	CTC15	0	LVE.5	97.85	FORTALEZA	15/04/2014	27/10/2015	1538.2	22.47653298	70.05631016	1886.68	9267.47
2015	7108	0.67	Medio	B	RB966928	0	LR.2	84.46	FORTALEZA	05/06/2014	25/04/2015	1115.7	23.35136923	69.42929231	1218.04	5853.06
2015	7249	0.62	Medio	D	CTC17	0	LVA.8	51.87	FORTALEZA	09/06/2014	12/05/2015	1206.7	23.25594675	69.66692308	1255.05	6048.54
2015	7121	0.6	Baixo	B	CTC9	0	LVE.2	56.3	FORTALEZA	05/06/2014	25/04/2015	1115.7	23.35136923	69.42929231	1218.04	5853.06
2015	7186	0.59	Baixo	B	CTC2	0	LR.2	98.79	FORTALEZA	29/10/2014	28/10/2015	1371.8	23.16076712	72.16465753	1295.86	6271.77
2015	7227	0.5	Baixo	E	CTC17	0	AQ.2	40	FORTALEZA	01/07/2014	04/05/2015	1160.7	23.55392857	69.31331169	1189.49	5678.67
2015	7275	0.5	Baixo	E	RB966928	0	AQ.2	76.44	FORTALEZA	01/07/2014	31/05/2015	1243.7	23.29801493	69.97265672	1248.59	5996.71
2015	7229	0.39	Baixo	E	CTC9	0	LVA.11	50.95	FORTALEZA	09/06/2014	12/05/2015	1206.7	23.25594675	69.66692308	1255.05	6048.54
2015	7239	0.39	Baixo	E	CTC9	0	AQ.2	42.51	FORTALEZA	09/06/2014	12/05/2015	1206.7	23.25594675	69.66692308	1255.05	6048.54
2015	7051	0.36	Baixo	C	CTC7	0	LR.2A	76.8	FORTALEZA	06/11/2014	21/10/2015	1215	23.06718571	72.27068571	1228.78	5968.66
2015	7204	0.36	Baixo	E	CTC9	0	AQ.2	46.04	FORTALEZA	27/06/2014	04/05/2015	1160.7	23.50040064	69.33115385	1197.09	5721.72
2015	7201	0.35	Baixo	E	CTC2	0	AQ.2	61.76	FORTALEZA	10/07/2014	13/09/2015	1368.3	22.61525522	70.25185615	1494.37	7284.04
2015	7193	0.32	Baixo	E	CTC2	0	AQ.2	70.74	FORTALEZA	10/07/2014	13/09/2015	1368.3	22.61525522	70.25185615	1494.37	7284.04
2015	7263	0.28	Baixo	D	CTC17	0	LVA.8	78.04	FORTALEZA	01/07/2014	04/05/2015	1160.7	23.55392857	69.31331169	1189.49	5678.67
2015	7096	0.21	Baixo	D	CTC2	0	LVA.8	59.35	FORTALEZA	03/11/2014	12/09/2015	1243.4	22.84280255	73.39073248	1072	5262.79
2015	7228	0	Baixo	E	CTC9	0	LVA.11	42.54	FORTALEZA	09/06/2014	12/05/2015	1206.7	23.25594675	69.66692308	1255.05	6048.54
2015	6372	5.09	MUITOALTO	D	RB855156	0	LVA.5	77.44	LIMEIRA	15/09/2014	25/07/2015	1501.3	23.37409236	73.64229299	1133.67	5402.89
2015	5820	4.24	MUITOALTO	A	CTC6	0	LR.1	72	LIMEIRA	10/11/2014	24/11/2015	1821.8	23.18994737	73.82665789	1336.42	6402.9
2015	6403	4.19	MUITOALTO	C	RB966928	0	LR.2A	74.23	LIMEIRA	04/08/2014	18/07/2015	1515.6	23.20998567	72.0004298	1264.74	6033.52
2015	6125	3.97	MUITOALTO	A	DIVERSAS	18.58990357	LVE.1	82.69	LIMEIRA	14/11/2014	05/11/2015	1621	23.07829132	73.7489916	1237.94	5950.81
2015	6406	3.57	MUITOALTO	C	RB855156	0	LR.2A	89.4	LIMEIRA	31/07/2014	18/07/2015	1515.6	23.17382436	71.92750708	1275.34	6098.96
2015	7306	3.49	MUITOALTO	C	CTC13	70.11212815	LR.2A	71.29	LIMEIRA	18/07/2014	20/05/2015	1393.3	23.59754072	70.81423453	1183.87	5612.85
